================ Training Loss (Sat Nov 22 14:28:13 2025) ================
(epoch: 1, iters: 10, time: 0.245, data: 0.119) loss: 1.112 
================ Training Loss (Sat Nov 22 14:29:35 2025) ================
(epoch: 1, iters: 10, time: 0.229, data: 0.136) loss: 0.949 
(epoch: 2, iters: 4, time: 0.234, data: 0.000) loss: 0.939 
(epoch: 2, iters: 14, time: 0.230, data: 0.000) loss: 0.809 
(epoch: 3, iters: 8, time: 0.238, data: 0.001) loss: 0.650 
(epoch: 4, iters: 2, time: 0.235, data: 0.004) loss: 0.653 
(epoch: 4, iters: 12, time: 0.228, data: 0.002) loss: 0.703 
(epoch: 5, iters: 6, time: 0.228, data: 0.002) loss: 0.610 
(epoch: 5, iters: 16, time: 0.235, data: 0.002) loss: 0.643 
(epoch: 6, iters: 10, time: 0.233, data: 0.184) loss: 0.591 
(epoch: 7, iters: 4, time: 0.236, data: 0.002) loss: 0.623 
(epoch: 7, iters: 14, time: 0.237, data: 0.004) loss: 0.719 
================ Training Loss (Sat Nov 22 14:30:33 2025) ================
(epoch: 1, iters: 10, time: 0.232, data: 0.178) loss: 1.002 
(epoch: 2, iters: 2, time: 0.247, data: 0.002) loss: 0.866 
(epoch: 2, iters: 12, time: 0.249, data: 0.000) loss: 0.670 
(epoch: 3, iters: 4, time: 0.245, data: 0.000) loss: 0.646 
(epoch: 3, iters: 14, time: 0.233, data: 0.000) loss: 0.789 
(epoch: 4, iters: 6, time: 0.239, data: 0.002) loss: 0.715 
(epoch: 4, iters: 16, time: 0.236, data: 0.002) loss: 0.655 
(epoch: 5, iters: 8, time: 0.240, data: 0.001) loss: 0.611 
(epoch: 5, iters: 18, time: 0.238, data: 0.004) loss: 0.571 
(epoch: 6, iters: 10, time: 0.240, data: 0.095) loss: 0.746 
(epoch: 7, iters: 2, time: 0.235, data: 0.006) loss: 0.563 
(epoch: 7, iters: 12, time: 0.310, data: 0.003) loss: 0.729 
(epoch: 8, iters: 4, time: 0.237, data: 0.000) loss: 0.734 
(epoch: 8, iters: 14, time: 0.232, data: 0.002) loss: 0.485 
(epoch: 9, iters: 6, time: 0.244, data: 0.003) loss: 0.648 
(epoch: 9, iters: 16, time: 0.233, data: 0.002) loss: 0.532 
(epoch: 10, iters: 8, time: 0.243, data: 0.002) loss: 0.480 
(epoch: 10, iters: 18, time: 0.238, data: 0.000) loss: 0.459 
(epoch: 11, iters: 10, time: 0.235, data: 0.101) loss: 0.522 
(epoch: 12, iters: 2, time: 0.239, data: 0.004) loss: 0.477 
(epoch: 12, iters: 12, time: 0.237, data: 0.002) loss: 0.448 
(epoch: 13, iters: 4, time: 0.234, data: 0.002) loss: 0.383 
(epoch: 13, iters: 14, time: 0.251, data: 0.000) loss: 0.455 
(epoch: 14, iters: 6, time: 0.236, data: 0.003) loss: 0.411 
(epoch: 14, iters: 16, time: 0.233, data: 0.000) loss: 0.423 
(epoch: 15, iters: 8, time: 0.243, data: 0.001) loss: 0.384 
(epoch: 15, iters: 18, time: 0.232, data: 0.006) loss: 0.429 
(epoch: 16, iters: 10, time: 0.233, data: 0.077) loss: 0.371 
(epoch: 17, iters: 2, time: 0.240, data: 0.006) loss: 0.449 
(epoch: 17, iters: 12, time: 0.241, data: 0.000) loss: 0.402 
(epoch: 18, iters: 4, time: 0.238, data: 0.002) loss: 0.565 
(epoch: 18, iters: 14, time: 0.231, data: 0.000) loss: 0.405 
(epoch: 19, iters: 6, time: 0.239, data: 0.005) loss: 0.356 
(epoch: 19, iters: 16, time: 0.237, data: 0.004) loss: 0.426 
(epoch: 20, iters: 8, time: 0.237, data: 0.001) loss: 0.358 
(epoch: 20, iters: 18, time: 0.236, data: 0.002) loss: 0.295 
(epoch: 21, iters: 10, time: 0.242, data: 0.136) loss: 0.268 
(epoch: 22, iters: 2, time: 0.237, data: 0.000) loss: 0.294 
(epoch: 22, iters: 12, time: 0.239, data: 0.000) loss: 0.347 
(epoch: 23, iters: 4, time: 0.233, data: 0.004) loss: 0.230 
(epoch: 23, iters: 14, time: 0.248, data: 0.003) loss: 0.400 
(epoch: 24, iters: 6, time: 0.234, data: 0.003) loss: 0.513 
(epoch: 24, iters: 16, time: 0.235, data: 0.000) loss: 0.445 
(epoch: 25, iters: 8, time: 0.243, data: 0.002) loss: 0.562 
(epoch: 25, iters: 18, time: 0.232, data: 0.000) loss: 0.454 
(epoch: 26, iters: 10, time: 0.246, data: 0.097) loss: 0.253 
(epoch: 27, iters: 2, time: 0.275, data: 0.002) loss: 0.286 
(epoch: 27, iters: 12, time: 0.253, data: 0.000) loss: 0.251 
(epoch: 28, iters: 4, time: 0.246, data: 0.007) loss: 0.266 
(epoch: 28, iters: 14, time: 0.257, data: 0.000) loss: 0.219 
(epoch: 29, iters: 6, time: 0.236, data: 0.004) loss: 0.260 
(epoch: 29, iters: 16, time: 0.233, data: 0.000) loss: 0.239 
(epoch: 30, iters: 8, time: 0.232, data: 0.001) loss: 0.169 
(epoch: 30, iters: 18, time: 0.236, data: 0.004) loss: 0.208 
(epoch: 31, iters: 10, time: 0.239, data: 0.072) loss: 0.217 
(epoch: 32, iters: 2, time: 0.239, data: 0.000) loss: 0.181 
(epoch: 32, iters: 12, time: 0.241, data: 0.000) loss: 0.210 
(epoch: 33, iters: 4, time: 0.232, data: 0.006) loss: 0.212 
(epoch: 33, iters: 14, time: 0.237, data: 0.000) loss: 0.257 
(epoch: 34, iters: 6, time: 0.264, data: 0.004) loss: 0.231 
(epoch: 34, iters: 16, time: 0.296, data: 0.007) loss: 0.205 
(epoch: 35, iters: 8, time: 0.238, data: 0.000) loss: 0.189 
(epoch: 35, iters: 18, time: 0.282, data: 0.000) loss: 0.270 
(epoch: 36, iters: 10, time: 0.240, data: 0.074) loss: 0.276 
(epoch: 37, iters: 2, time: 0.230, data: 0.000) loss: 0.242 
(epoch: 37, iters: 12, time: 0.252, data: 0.003) loss: 0.237 
(epoch: 38, iters: 4, time: 0.252, data: 0.004) loss: 0.218 
(epoch: 38, iters: 14, time: 0.262, data: 0.000) loss: 0.233 
(epoch: 39, iters: 6, time: 0.237, data: 0.000) loss: 0.207 
(epoch: 39, iters: 16, time: 0.236, data: 0.000) loss: 0.239 
(epoch: 40, iters: 8, time: 0.303, data: 0.001) loss: 0.183 
(epoch: 40, iters: 18, time: 0.236, data: 0.004) loss: 0.198 
(epoch: 41, iters: 10, time: 0.270, data: 0.139) loss: 0.262 
(epoch: 42, iters: 2, time: 0.234, data: 0.000) loss: 0.267 
(epoch: 42, iters: 12, time: 0.234, data: 0.000) loss: 0.368 
(epoch: 43, iters: 4, time: 0.235, data: 0.000) loss: 0.221 
(epoch: 43, iters: 14, time: 0.231, data: 0.000) loss: 0.188 
================ Training Loss (Sat Nov 22 14:34:45 2025) ================
(epoch: 1, iters: 10, time: 0.236, data: 0.183) loss: 1.606 
(epoch: 2, iters: 4, time: 0.237, data: 0.000) loss: 1.004 
(epoch: 2, iters: 14, time: 0.234, data: 0.002) loss: 0.839 
(epoch: 3, iters: 8, time: 0.240, data: 0.001) loss: 0.884 
(epoch: 4, iters: 2, time: 0.236, data: 0.004) loss: 0.654 
(epoch: 4, iters: 12, time: 0.238, data: 0.000) loss: 0.761 
(epoch: 5, iters: 6, time: 0.240, data: 0.004) loss: 0.584 
(epoch: 5, iters: 16, time: 0.232, data: 0.002) loss: 0.698 
(epoch: 6, iters: 10, time: 0.236, data: 0.278) loss: 0.570 
(epoch: 7, iters: 4, time: 0.243, data: 0.000) loss: 0.672 
(epoch: 7, iters: 14, time: 0.230, data: 0.000) loss: 0.580 
(epoch: 8, iters: 8, time: 0.245, data: 0.001) loss: 0.549 
(epoch: 9, iters: 2, time: 0.240, data: 0.004) loss: 0.513 
(epoch: 9, iters: 12, time: 0.232, data: 0.005) loss: 0.576 
(epoch: 10, iters: 6, time: 0.251, data: 0.002) loss: 0.809 
(epoch: 10, iters: 16, time: 0.238, data: 0.000) loss: 0.532 
(epoch: 11, iters: 10, time: 0.239, data: 0.149) loss: 0.547 
(epoch: 12, iters: 4, time: 0.232, data: 0.002) loss: 0.469 
(epoch: 12, iters: 14, time: 0.233, data: 0.004) loss: 0.589 
(epoch: 13, iters: 8, time: 0.236, data: 0.001) loss: 0.450 
(epoch: 14, iters: 2, time: 0.237, data: 0.006) loss: 0.438 
(epoch: 14, iters: 12, time: 0.231, data: 0.002) loss: 0.587 
(epoch: 15, iters: 6, time: 0.232, data: 0.000) loss: 0.428 
(epoch: 15, iters: 16, time: 0.231, data: 0.000) loss: 0.620 
(epoch: 16, iters: 10, time: 0.241, data: 0.082) loss: 0.448 
(epoch: 17, iters: 4, time: 0.304, data: 0.004) loss: 0.339 
(epoch: 17, iters: 14, time: 0.229, data: 0.002) loss: 0.473 
(epoch: 18, iters: 8, time: 0.237, data: 0.003) loss: 0.436 
(epoch: 19, iters: 2, time: 0.230, data: 0.004) loss: 0.345 
(epoch: 19, iters: 12, time: 0.304, data: 0.000) loss: 0.381 
(epoch: 20, iters: 6, time: 0.234, data: 0.004) loss: 0.347 
(epoch: 20, iters: 16, time: 0.234, data: 0.000) loss: 0.296 
(epoch: 21, iters: 10, time: 0.231, data: 0.105) loss: 0.371 
(epoch: 22, iters: 4, time: 0.248, data: 0.002) loss: 0.770 
(epoch: 22, iters: 14, time: 0.233, data: 0.005) loss: 0.529 
(epoch: 23, iters: 8, time: 0.248, data: 0.001) loss: 0.498 
(epoch: 24, iters: 2, time: 0.235, data: 0.000) loss: 0.631 
(epoch: 24, iters: 12, time: 0.261, data: 0.006) loss: 0.416 
(epoch: 25, iters: 6, time: 0.238, data: 0.000) loss: 0.400 
(epoch: 25, iters: 16, time: 0.233, data: 0.000) loss: 0.338 
(epoch: 26, iters: 10, time: 0.235, data: 0.081) loss: 0.361 
(epoch: 27, iters: 4, time: 0.231, data: 0.002) loss: 0.316 
(epoch: 27, iters: 14, time: 0.235, data: 0.000) loss: 0.355 
(epoch: 28, iters: 8, time: 0.244, data: 0.002) loss: 0.302 
(epoch: 29, iters: 2, time: 0.332, data: 0.006) loss: 0.260 
(epoch: 29, iters: 12, time: 0.238, data: 0.005) loss: 0.279 
(epoch: 30, iters: 6, time: 0.237, data: 0.000) loss: 0.290 
(epoch: 30, iters: 16, time: 0.240, data: 0.000) loss: 0.244 
(epoch: 31, iters: 10, time: 0.240, data: 0.083) loss: 0.248 
(epoch: 32, iters: 4, time: 0.243, data: 0.000) loss: 0.394 
(epoch: 32, iters: 14, time: 0.239, data: 0.002) loss: 0.310 
(epoch: 33, iters: 8, time: 0.239, data: 0.003) loss: 0.333 
(epoch: 34, iters: 2, time: 0.304, data: 0.004) loss: 0.243 
(epoch: 34, iters: 12, time: 0.240, data: 0.000) loss: 0.295 
(epoch: 35, iters: 6, time: 0.245, data: 0.000) loss: 0.347 
(epoch: 35, iters: 16, time: 0.238, data: 0.002) loss: 0.280 
(epoch: 36, iters: 10, time: 0.311, data: 0.078) loss: 0.247 
(epoch: 37, iters: 4, time: 0.234, data: 0.002) loss: 0.307 
(epoch: 37, iters: 14, time: 0.241, data: 0.000) loss: 0.243 
(epoch: 38, iters: 8, time: 0.235, data: 0.002) loss: 0.240 
(epoch: 39, iters: 2, time: 0.259, data: 0.006) loss: 0.198 
(epoch: 39, iters: 12, time: 0.284, data: 0.007) loss: 0.299 
(epoch: 40, iters: 6, time: 0.241, data: 0.000) loss: 0.283 
(epoch: 40, iters: 16, time: 0.237, data: 0.000) loss: 0.250 
(epoch: 41, iters: 10, time: 0.238, data: 0.084) loss: 0.247 
(epoch: 42, iters: 4, time: 0.236, data: 0.002) loss: 0.174 
(epoch: 42, iters: 14, time: 0.232, data: 0.004) loss: 0.310 
(epoch: 43, iters: 8, time: 0.259, data: 0.000) loss: 0.175 
(epoch: 44, iters: 2, time: 0.245, data: 0.000) loss: 0.223 
(epoch: 44, iters: 12, time: 0.240, data: 0.003) loss: 0.279 
(epoch: 45, iters: 6, time: 0.232, data: 0.002) loss: 0.179 
(epoch: 45, iters: 16, time: 0.237, data: 0.004) loss: 0.179 
(epoch: 46, iters: 10, time: 0.232, data: 0.079) loss: 0.228 
(epoch: 47, iters: 4, time: 0.241, data: 0.006) loss: 0.212 
(epoch: 47, iters: 14, time: 0.233, data: 0.000) loss: 0.267 
(epoch: 48, iters: 8, time: 0.305, data: 0.002) loss: 0.272 
(epoch: 49, iters: 2, time: 0.237, data: 0.000) loss: 0.170 
(epoch: 49, iters: 12, time: 0.232, data: 0.004) loss: 0.208 
(epoch: 50, iters: 6, time: 0.235, data: 0.000) loss: 0.167 
(epoch: 50, iters: 16, time: 0.285, data: 0.000) loss: 0.154 
(epoch: 51, iters: 10, time: 0.237, data: 0.089) loss: 0.153 
(epoch: 52, iters: 4, time: 0.239, data: 0.000) loss: 0.195 
(epoch: 52, iters: 14, time: 0.244, data: 0.000) loss: 0.167 
(epoch: 53, iters: 8, time: 0.239, data: 0.002) loss: 0.147 
(epoch: 54, iters: 2, time: 0.256, data: 0.000) loss: 0.146 
(epoch: 54, iters: 12, time: 0.252, data: 0.005) loss: 0.140 
(epoch: 55, iters: 6, time: 0.236, data: 0.002) loss: 0.162 
(epoch: 55, iters: 16, time: 0.250, data: 0.000) loss: 0.175 
(epoch: 56, iters: 10, time: 0.235, data: 0.090) loss: 0.138 
(epoch: 57, iters: 4, time: 0.236, data: 0.002) loss: 0.159 
(epoch: 57, iters: 14, time: 0.235, data: 0.004) loss: 0.169 
(epoch: 58, iters: 8, time: 0.240, data: 0.001) loss: 0.174 
(epoch: 59, iters: 2, time: 0.273, data: 0.006) loss: 0.165 
(epoch: 59, iters: 12, time: 0.234, data: 0.003) loss: 0.208 
(epoch: 60, iters: 6, time: 0.390, data: 0.002) loss: 0.161 
(epoch: 60, iters: 16, time: 0.237, data: 0.001) loss: 0.166 
(epoch: 61, iters: 10, time: 0.238, data: 0.092) loss: 0.148 
(epoch: 62, iters: 4, time: 0.253, data: 0.002) loss: 0.181 
(epoch: 62, iters: 14, time: 0.238, data: 0.000) loss: 0.175 
(epoch: 63, iters: 8, time: 0.237, data: 0.002) loss: 0.141 
(epoch: 64, iters: 2, time: 0.235, data: 0.004) loss: 0.145 
(epoch: 64, iters: 12, time: 0.251, data: 0.007) loss: 0.271 
(epoch: 65, iters: 6, time: 0.238, data: 0.000) loss: 0.199 
(epoch: 65, iters: 16, time: 0.257, data: 0.002) loss: 0.170 
(epoch: 66, iters: 10, time: 0.261, data: 0.083) loss: 0.213 
(epoch: 67, iters: 4, time: 0.234, data: 0.003) loss: 0.151 
(epoch: 67, iters: 14, time: 0.252, data: 0.000) loss: 0.163 
(epoch: 68, iters: 8, time: 0.247, data: 0.000) loss: 0.168 
(epoch: 69, iters: 2, time: 0.266, data: 0.007) loss: 0.186 
(epoch: 69, iters: 12, time: 0.261, data: 0.007) loss: 0.151 
(epoch: 70, iters: 6, time: 0.252, data: 0.000) loss: 0.137 
(epoch: 70, iters: 16, time: 0.241, data: 0.000) loss: 0.247 
(epoch: 71, iters: 10, time: 0.239, data: 0.084) loss: 0.239 
(epoch: 72, iters: 4, time: 0.306, data: 0.000) loss: 0.152 
(epoch: 72, iters: 14, time: 0.272, data: 0.000) loss: 0.112 
(epoch: 73, iters: 8, time: 0.267, data: 0.003) loss: 0.165 
(epoch: 74, iters: 2, time: 0.242, data: 0.007) loss: 0.107 
(epoch: 74, iters: 12, time: 0.249, data: 0.006) loss: 0.098 
(epoch: 75, iters: 6, time: 0.233, data: 0.000) loss: 0.172 
(epoch: 75, iters: 16, time: 0.235, data: 0.000) loss: 0.154 
