================ Training Loss (Fri Nov 21 04:21:26 2025) ================
(epoch: 2, iters: 4, time: 0.188, data: 0.405) loss: 1.316 
(epoch: 3, iters: 8, time: 0.184, data: 0.000) loss: 1.218 
================ Training Loss (Fri Nov 21 04:22:26 2025) ================
(epoch: 1, iters: 20, time: 0.164, data: 0.467) loss: 1.407 
(epoch: 2, iters: 20, time: 0.142, data: 0.439) loss: 1.182 
(epoch: 3, iters: 20, time: 0.147, data: 0.382) loss: 0.913 
(epoch: 4, iters: 20, time: 0.143, data: 0.418) loss: 0.720 
(epoch: 5, iters: 20, time: 0.144, data: 0.284) loss: 0.811 
(epoch: 6, iters: 20, time: 0.147, data: 0.429) loss: 0.500 
(epoch: 7, iters: 20, time: 0.154, data: 0.425) loss: 0.605 
(epoch: 8, iters: 20, time: 0.143, data: 0.429) loss: 0.446 
(epoch: 9, iters: 20, time: 0.145, data: 0.269) loss: 0.347 
(epoch: 10, iters: 20, time: 0.143, data: 0.223) loss: 0.359 
(epoch: 11, iters: 20, time: 0.144, data: 0.228) loss: 0.453 
(epoch: 12, iters: 20, time: 0.145, data: 0.296) loss: 0.297 
(epoch: 13, iters: 20, time: 0.148, data: 0.298) loss: 0.307 
(epoch: 14, iters: 20, time: 0.147, data: 0.436) loss: 0.274 
(epoch: 15, iters: 20, time: 0.142, data: 0.167) loss: 0.415 
(epoch: 16, iters: 20, time: 0.144, data: 0.219) loss: 0.481 
(epoch: 17, iters: 20, time: 0.142, data: 0.346) loss: 0.306 
(epoch: 18, iters: 20, time: 0.143, data: 0.158) loss: 0.369 
(epoch: 19, iters: 20, time: 0.143, data: 0.092) loss: 0.255 
(epoch: 20, iters: 20, time: 0.157, data: 0.480) loss: 0.263 
(epoch: 21, iters: 20, time: 0.142, data: 0.092) loss: 0.224 
(epoch: 22, iters: 20, time: 0.145, data: 0.363) loss: 0.271 
(epoch: 23, iters: 20, time: 0.156, data: 0.221) loss: 0.347 
(epoch: 24, iters: 20, time: 0.145, data: 0.093) loss: 0.201 
(epoch: 25, iters: 20, time: 0.144, data: 0.096) loss: 0.281 
(epoch: 26, iters: 20, time: 0.154, data: 0.166) loss: 0.283 
(epoch: 27, iters: 20, time: 0.143, data: 0.095) loss: 0.190 
(epoch: 28, iters: 20, time: 0.146, data: 0.250) loss: 0.252 
(epoch: 29, iters: 20, time: 0.141, data: 0.242) loss: 0.206 
(epoch: 30, iters: 20, time: 0.142, data: 0.169) loss: 0.352 
================ Training Loss (Fri Nov 21 04:25:10 2025) ================
(epoch: 1, iters: 20, time: 0.114, data: 0.398) loss: 1.347 
(epoch: 2, iters: 20, time: 0.102, data: 0.414) loss: 1.320 
(epoch: 3, iters: 20, time: 0.102, data: 0.361) loss: 1.259 
(epoch: 4, iters: 20, time: 0.104, data: 0.354) loss: 0.911 
(epoch: 5, iters: 20, time: 0.112, data: 0.433) loss: 0.762 
(epoch: 6, iters: 20, time: 0.100, data: 0.279) loss: 0.483 
(epoch: 7, iters: 20, time: 0.102, data: 0.345) loss: 0.529 
(epoch: 8, iters: 20, time: 0.100, data: 0.420) loss: 0.666 
(epoch: 9, iters: 20, time: 0.104, data: 0.416) loss: 0.490 
(epoch: 10, iters: 20, time: 0.100, data: 0.345) loss: 1.008 
(epoch: 11, iters: 20, time: 0.100, data: 0.283) loss: 0.413 
(epoch: 12, iters: 20, time: 0.104, data: 0.399) loss: 0.283 
(epoch: 13, iters: 20, time: 0.103, data: 0.229) loss: 0.349 
(epoch: 14, iters: 20, time: 0.100, data: 0.348) loss: 0.281 
(epoch: 15, iters: 20, time: 0.100, data: 0.304) loss: 0.485 
(epoch: 16, iters: 20, time: 0.103, data: 0.335) loss: 0.292 
(epoch: 17, iters: 20, time: 0.102, data: 0.167) loss: 0.233 
(epoch: 18, iters: 20, time: 0.112, data: 0.279) loss: 0.291 
(epoch: 19, iters: 20, time: 0.102, data: 0.219) loss: 0.220 
(epoch: 20, iters: 20, time: 0.110, data: 0.240) loss: 0.264 
(epoch: 21, iters: 20, time: 0.112, data: 0.226) loss: 0.189 
(epoch: 22, iters: 20, time: 0.100, data: 0.213) loss: 0.446 
(epoch: 23, iters: 20, time: 0.101, data: 0.297) loss: 0.314 
(epoch: 24, iters: 20, time: 0.103, data: 0.229) loss: 0.259 
(epoch: 25, iters: 20, time: 0.103, data: 0.340) loss: 0.190 
(epoch: 26, iters: 20, time: 0.102, data: 0.273) loss: 0.177 
(epoch: 27, iters: 20, time: 0.102, data: 0.154) loss: 0.239 
(epoch: 28, iters: 20, time: 0.101, data: 0.223) loss: 0.253 
(epoch: 29, iters: 20, time: 0.102, data: 0.149) loss: 0.288 
(epoch: 30, iters: 20, time: 0.103, data: 0.151) loss: 0.190 
(epoch: 31, iters: 20, time: 0.100, data: 0.245) loss: 0.207 
(epoch: 32, iters: 20, time: 0.104, data: 0.101) loss: 0.329 
