================ Training Loss (Thu Nov 20 05:47:07 2025) ================
(epoch: 1, iters: 10, time: 0.229, data: 0.052) loss: 1.045 
(epoch: 2, iters: 4, time: 0.233, data: 0.000) loss: 0.601 
(epoch: 2, iters: 14, time: 0.233, data: 0.002) loss: 0.698 
(epoch: 3, iters: 8, time: 0.230, data: 0.003) loss: 0.640 
(epoch: 4, iters: 2, time: 0.230, data: 0.006) loss: 0.604 
(epoch: 4, iters: 12, time: 0.233, data: 0.006) loss: 0.733 
(epoch: 5, iters: 6, time: 0.227, data: 0.000) loss: 0.558 
(epoch: 5, iters: 16, time: 0.243, data: 0.000) loss: 0.652 
(epoch: 6, iters: 10, time: 0.230, data: 0.097) loss: 0.592 
(epoch: 7, iters: 4, time: 0.234, data: 0.000) loss: 0.612 
(epoch: 7, iters: 14, time: 0.236, data: 0.000) loss: 0.450 
(epoch: 8, iters: 8, time: 0.229, data: 0.002) loss: 0.548 
(epoch: 9, iters: 2, time: 0.293, data: 0.004) loss: 0.434 
(epoch: 9, iters: 12, time: 0.227, data: 0.004) loss: 0.442 
(epoch: 10, iters: 6, time: 0.230, data: 0.000) loss: 0.413 
(epoch: 10, iters: 16, time: 0.232, data: 0.000) loss: 0.445 
(epoch: 11, iters: 10, time: 0.301, data: 0.093) loss: 0.336 
(epoch: 12, iters: 4, time: 0.229, data: 0.000) loss: 0.489 
(epoch: 12, iters: 14, time: 0.228, data: 0.002) loss: 0.397 
(epoch: 13, iters: 8, time: 0.229, data: 0.002) loss: 0.370 
(epoch: 14, iters: 2, time: 0.232, data: 0.006) loss: 0.665 
(epoch: 14, iters: 12, time: 0.233, data: 0.006) loss: 0.345 
(epoch: 15, iters: 6, time: 0.229, data: 0.000) loss: 0.947 
(epoch: 15, iters: 16, time: 0.229, data: 0.000) loss: 0.621 
(epoch: 16, iters: 10, time: 0.228, data: 0.094) loss: 0.494 
(epoch: 17, iters: 4, time: 0.236, data: 0.000) loss: 0.397 
(epoch: 17, iters: 14, time: 0.230, data: 0.002) loss: 0.319 
(epoch: 18, iters: 8, time: 0.229, data: 0.003) loss: 0.748 
(epoch: 19, iters: 2, time: 0.230, data: 0.004) loss: 0.394 
(epoch: 19, iters: 12, time: 0.238, data: 0.006) loss: 0.368 
(epoch: 20, iters: 6, time: 0.234, data: 0.000) loss: 0.492 
(epoch: 20, iters: 16, time: 0.232, data: 0.000) loss: 0.531 
(epoch: 21, iters: 10, time: 0.230, data: 0.097) loss: 0.439 
(epoch: 22, iters: 4, time: 0.234, data: 0.000) loss: 0.383 
(epoch: 22, iters: 14, time: 0.228, data: 0.002) loss: 0.261 
(epoch: 23, iters: 8, time: 0.299, data: 0.002) loss: 0.286 
(epoch: 24, iters: 2, time: 0.229, data: 0.004) loss: 0.403 
(epoch: 24, iters: 12, time: 0.231, data: 0.004) loss: 0.224 
(epoch: 25, iters: 6, time: 0.237, data: 0.000) loss: 0.337 
(epoch: 25, iters: 16, time: 0.233, data: 0.000) loss: 0.313 
(epoch: 26, iters: 10, time: 0.234, data: 0.098) loss: 0.307 
(epoch: 27, iters: 4, time: 0.237, data: 0.000) loss: 0.321 
(epoch: 27, iters: 14, time: 0.234, data: 0.002) loss: 0.278 
(epoch: 28, iters: 8, time: 0.225, data: 0.002) loss: 0.222 
(epoch: 29, iters: 2, time: 0.234, data: 0.006) loss: 0.355 
(epoch: 29, iters: 12, time: 0.228, data: 0.006) loss: 0.407 
(epoch: 30, iters: 6, time: 0.227, data: 0.000) loss: 0.231 
(epoch: 30, iters: 16, time: 0.230, data: 0.000) loss: 0.290 
(epoch: 31, iters: 10, time: 0.229, data: 0.095) loss: 0.317 
(epoch: 32, iters: 4, time: 0.294, data: 0.002) loss: 0.250 
(epoch: 32, iters: 14, time: 0.231, data: 0.002) loss: 0.369 
(epoch: 33, iters: 8, time: 0.233, data: 0.002) loss: 0.262 
(epoch: 34, iters: 2, time: 0.232, data: 0.006) loss: 0.175 
(epoch: 34, iters: 12, time: 0.228, data: 0.006) loss: 0.588 
(epoch: 35, iters: 6, time: 0.228, data: 0.000) loss: 0.301 
(epoch: 35, iters: 16, time: 0.232, data: 0.000) loss: 0.195 
(epoch: 36, iters: 10, time: 0.231, data: 0.097) loss: 0.454 
(epoch: 37, iters: 4, time: 0.225, data: 0.000) loss: 0.236 
(epoch: 37, iters: 14, time: 0.227, data: 0.003) loss: 0.263 
(epoch: 38, iters: 8, time: 0.234, data: 0.002) loss: 0.254 
(epoch: 39, iters: 2, time: 0.229, data: 0.002) loss: 0.233 
(epoch: 39, iters: 12, time: 0.232, data: 0.004) loss: 0.289 
(epoch: 40, iters: 6, time: 0.233, data: 0.000) loss: 0.237 
(epoch: 40, iters: 16, time: 0.227, data: 0.000) loss: 0.369 
(epoch: 41, iters: 10, time: 0.234, data: 0.098) loss: 0.236 
(epoch: 42, iters: 4, time: 0.229, data: 0.000) loss: 0.101 
(epoch: 42, iters: 14, time: 0.230, data: 0.000) loss: 0.262 
(epoch: 43, iters: 8, time: 0.236, data: 0.002) loss: 0.252 
(epoch: 44, iters: 2, time: 0.240, data: 0.004) loss: 0.346 
(epoch: 44, iters: 12, time: 0.228, data: 0.006) loss: 0.407 
(epoch: 45, iters: 6, time: 0.232, data: 0.000) loss: 0.270 
(epoch: 45, iters: 16, time: 0.235, data: 0.000) loss: 0.286 
(epoch: 46, iters: 10, time: 0.233, data: 0.092) loss: 0.204 
(epoch: 47, iters: 4, time: 0.228, data: 0.002) loss: 0.170 
(epoch: 47, iters: 14, time: 0.235, data: 0.002) loss: 0.475 
(epoch: 48, iters: 8, time: 0.229, data: 0.002) loss: 0.250 
(epoch: 49, iters: 2, time: 0.230, data: 0.004) loss: 0.281 
(epoch: 49, iters: 12, time: 0.229, data: 0.004) loss: 0.169 
(epoch: 50, iters: 6, time: 0.227, data: 0.000) loss: 0.247 
(epoch: 50, iters: 16, time: 0.230, data: 0.000) loss: 0.186 
(epoch: 51, iters: 10, time: 0.230, data: 0.094) loss: 0.384 
(epoch: 52, iters: 4, time: 0.230, data: 0.002) loss: 0.137 
(epoch: 52, iters: 14, time: 0.228, data: 0.002) loss: 0.327 
(epoch: 53, iters: 8, time: 0.233, data: 0.002) loss: 0.176 
(epoch: 54, iters: 2, time: 0.234, data: 0.006) loss: 0.104 
(epoch: 54, iters: 12, time: 0.228, data: 0.006) loss: 0.105 
(epoch: 55, iters: 6, time: 0.240, data: 0.000) loss: 0.091 
(epoch: 55, iters: 16, time: 0.244, data: 0.000) loss: 0.300 
(epoch: 56, iters: 10, time: 0.231, data: 0.095) loss: 0.082 
(epoch: 57, iters: 4, time: 0.232, data: 0.002) loss: 0.090 
(epoch: 57, iters: 14, time: 0.229, data: 0.002) loss: 0.137 
(epoch: 58, iters: 8, time: 0.236, data: 0.003) loss: 0.287 
(epoch: 59, iters: 2, time: 0.230, data: 0.004) loss: 0.156 
(epoch: 59, iters: 12, time: 0.230, data: 0.004) loss: 0.190 
(epoch: 60, iters: 6, time: 0.229, data: 0.000) loss: 0.141 
(epoch: 60, iters: 16, time: 0.229, data: 0.000) loss: 0.096 
(epoch: 61, iters: 10, time: 0.234, data: 0.094) loss: 0.172 
(epoch: 62, iters: 4, time: 0.239, data: 0.002) loss: 0.062 
(epoch: 62, iters: 14, time: 0.229, data: 0.002) loss: 0.179 
(epoch: 63, iters: 8, time: 0.233, data: 0.001) loss: 0.270 
(epoch: 64, iters: 2, time: 0.233, data: 0.004) loss: 0.088 
(epoch: 64, iters: 12, time: 0.236, data: 0.005) loss: 0.067 
(epoch: 65, iters: 6, time: 0.232, data: 0.000) loss: 0.190 
(epoch: 65, iters: 16, time: 0.228, data: 0.000) loss: 0.194 
(epoch: 66, iters: 10, time: 0.232, data: 0.098) loss: 0.066 
(epoch: 67, iters: 4, time: 0.237, data: 0.002) loss: 0.238 
(epoch: 67, iters: 14, time: 0.232, data: 0.002) loss: 0.411 
(epoch: 68, iters: 8, time: 0.230, data: 0.002) loss: 0.256 
(epoch: 69, iters: 2, time: 0.230, data: 0.006) loss: 0.257 
(epoch: 69, iters: 12, time: 0.226, data: 0.004) loss: 0.643 
(epoch: 70, iters: 6, time: 0.225, data: 0.000) loss: 0.409 
(epoch: 70, iters: 16, time: 0.227, data: 0.000) loss: 0.224 
(epoch: 71, iters: 10, time: 0.233, data: 0.096) loss: 0.178 
(epoch: 72, iters: 4, time: 0.236, data: 0.000) loss: 0.189 
(epoch: 72, iters: 14, time: 0.231, data: 0.002) loss: 0.092 
(epoch: 73, iters: 8, time: 0.234, data: 0.002) loss: 0.239 
(epoch: 74, iters: 2, time: 0.230, data: 0.004) loss: 0.192 
(epoch: 74, iters: 12, time: 0.230, data: 0.006) loss: 0.166 
(epoch: 75, iters: 6, time: 0.294, data: 0.000) loss: 0.071 
(epoch: 75, iters: 16, time: 0.234, data: 0.000) loss: 0.098 
(epoch: 76, iters: 10, time: 0.228, data: 0.095) loss: 0.066 
(epoch: 77, iters: 4, time: 0.232, data: 0.002) loss: 0.057 
(epoch: 77, iters: 14, time: 0.227, data: 0.000) loss: 0.052 
(epoch: 78, iters: 8, time: 0.233, data: 0.002) loss: 0.068 
(epoch: 79, iters: 2, time: 0.232, data: 0.004) loss: 0.095 
(epoch: 79, iters: 12, time: 0.233, data: 0.007) loss: 0.136 
(epoch: 80, iters: 6, time: 0.232, data: 0.000) loss: 0.132 
(epoch: 80, iters: 16, time: 0.232, data: 0.000) loss: 0.043 
(epoch: 81, iters: 10, time: 0.227, data: 0.097) loss: 0.060 
(epoch: 82, iters: 4, time: 0.234, data: 0.002) loss: 0.055 
(epoch: 82, iters: 14, time: 0.233, data: 0.002) loss: 0.275 
(epoch: 83, iters: 8, time: 0.241, data: 0.003) loss: 0.195 
(epoch: 84, iters: 2, time: 0.231, data: 0.006) loss: 0.049 
(epoch: 84, iters: 12, time: 0.233, data: 0.004) loss: 0.051 
(epoch: 85, iters: 6, time: 0.228, data: 0.000) loss: 0.323 
(epoch: 85, iters: 16, time: 0.229, data: 0.000) loss: 0.127 
(epoch: 86, iters: 10, time: 0.233, data: 0.095) loss: 0.103 
(epoch: 87, iters: 4, time: 0.297, data: 0.002) loss: 0.041 
(epoch: 87, iters: 14, time: 0.228, data: 0.000) loss: 0.203 
(epoch: 88, iters: 8, time: 0.226, data: 0.002) loss: 0.095 
(epoch: 89, iters: 2, time: 0.232, data: 0.006) loss: 0.040 
(epoch: 89, iters: 12, time: 0.229, data: 0.004) loss: 0.088 
(epoch: 90, iters: 6, time: 0.228, data: 0.000) loss: 0.073 
(epoch: 90, iters: 16, time: 0.228, data: 0.000) loss: 0.099 
(epoch: 91, iters: 10, time: 0.226, data: 0.091) loss: 0.291 
(epoch: 92, iters: 4, time: 0.235, data: 0.002) loss: 0.041 
(epoch: 92, iters: 14, time: 0.229, data: 0.002) loss: 0.039 
(epoch: 93, iters: 8, time: 0.229, data: 0.002) loss: 0.101 
(epoch: 94, iters: 2, time: 0.234, data: 0.006) loss: 0.181 
(epoch: 94, iters: 12, time: 0.226, data: 0.004) loss: 0.296 
(epoch: 95, iters: 6, time: 0.228, data: 0.000) loss: 0.074 
(epoch: 95, iters: 16, time: 0.231, data: 0.000) loss: 0.070 
(epoch: 96, iters: 10, time: 0.235, data: 0.093) loss: 0.116 
(epoch: 97, iters: 4, time: 0.229, data: 0.002) loss: 0.109 
(epoch: 97, iters: 14, time: 0.233, data: 0.002) loss: 0.180 
(epoch: 98, iters: 8, time: 0.231, data: 0.002) loss: 0.193 
(epoch: 99, iters: 2, time: 0.233, data: 0.004) loss: 0.095 
(epoch: 99, iters: 12, time: 0.229, data: 0.006) loss: 0.233 
(epoch: 100, iters: 6, time: 0.233, data: 0.000) loss: 0.305 
(epoch: 100, iters: 16, time: 0.230, data: 0.000) loss: 0.056 
(epoch: 101, iters: 10, time: 0.230, data: 0.091) loss: 0.110 
(epoch: 102, iters: 4, time: 0.232, data: 0.002) loss: 0.119 
(epoch: 102, iters: 14, time: 0.232, data: 0.000) loss: 0.132 
(epoch: 103, iters: 8, time: 0.227, data: 0.002) loss: 0.088 
(epoch: 104, iters: 2, time: 0.227, data: 0.004) loss: 0.107 
(epoch: 104, iters: 12, time: 0.234, data: 0.006) loss: 0.081 
(epoch: 105, iters: 6, time: 0.247, data: 0.000) loss: 0.123 
(epoch: 105, iters: 16, time: 0.248, data: 0.000) loss: 0.091 
(epoch: 106, iters: 10, time: 0.228, data: 0.094) loss: 0.031 
(epoch: 107, iters: 4, time: 0.231, data: 0.000) loss: 0.056 
(epoch: 107, iters: 14, time: 0.233, data: 0.002) loss: 0.078 
(epoch: 108, iters: 8, time: 0.234, data: 0.002) loss: 0.028 
(epoch: 109, iters: 2, time: 0.230, data: 0.003) loss: 0.050 
(epoch: 109, iters: 12, time: 0.229, data: 0.002) loss: 0.029 
(epoch: 110, iters: 6, time: 0.238, data: 0.004) loss: 0.069 
(epoch: 110, iters: 16, time: 0.234, data: 0.000) loss: 0.245 
(epoch: 111, iters: 10, time: 0.228, data: 0.094) loss: 0.084 
(epoch: 112, iters: 4, time: 0.236, data: 0.002) loss: 0.027 
(epoch: 112, iters: 14, time: 0.230, data: 0.000) loss: 0.253 
(epoch: 113, iters: 8, time: 0.248, data: 0.002) loss: 0.067 
(epoch: 114, iters: 2, time: 0.235, data: 0.004) loss: 0.027 
(epoch: 114, iters: 12, time: 0.229, data: 0.004) loss: 0.026 
(epoch: 115, iters: 6, time: 0.232, data: 0.000) loss: 0.116 
(epoch: 115, iters: 16, time: 0.232, data: 0.000) loss: 0.053 
(epoch: 116, iters: 10, time: 0.235, data: 0.099) loss: 0.089 
(epoch: 117, iters: 4, time: 0.228, data: 0.000) loss: 0.246 
(epoch: 117, iters: 14, time: 0.229, data: 0.000) loss: 0.062 
(epoch: 118, iters: 8, time: 0.300, data: 0.002) loss: 0.079 
(epoch: 119, iters: 2, time: 0.232, data: 0.004) loss: 0.076 
(epoch: 119, iters: 12, time: 0.234, data: 0.004) loss: 0.027 
(epoch: 120, iters: 6, time: 0.229, data: 0.002) loss: 0.051 
(epoch: 120, iters: 16, time: 0.302, data: 0.002) loss: 0.025 
(epoch: 121, iters: 10, time: 0.232, data: 0.095) loss: 0.029 
(epoch: 122, iters: 4, time: 0.231, data: 0.002) loss: 0.062 
(epoch: 122, iters: 14, time: 0.228, data: 0.002) loss: 0.027 
(epoch: 123, iters: 8, time: 0.229, data: 0.002) loss: 0.026 
(epoch: 124, iters: 2, time: 0.227, data: 0.006) loss: 0.077 
(epoch: 124, iters: 12, time: 0.227, data: 0.004) loss: 0.059 
(epoch: 125, iters: 6, time: 0.231, data: 0.000) loss: 0.093 
(epoch: 125, iters: 16, time: 0.230, data: 0.000) loss: 0.025 
(epoch: 126, iters: 10, time: 0.237, data: 0.099) loss: 0.030 
(epoch: 127, iters: 4, time: 0.234, data: 0.000) loss: 0.075 
(epoch: 127, iters: 14, time: 0.231, data: 0.000) loss: 0.085 
(epoch: 128, iters: 8, time: 0.237, data: 0.002) loss: 0.244 
(epoch: 129, iters: 2, time: 0.229, data: 0.006) loss: 0.086 
(epoch: 129, iters: 12, time: 0.235, data: 0.004) loss: 0.023 
(epoch: 130, iters: 6, time: 0.226, data: 0.000) loss: 0.083 
(epoch: 130, iters: 16, time: 0.231, data: 0.002) loss: 0.025 
(epoch: 131, iters: 10, time: 0.231, data: 0.096) loss: 0.180 
(epoch: 132, iters: 4, time: 0.236, data: 0.000) loss: 0.034 
(epoch: 132, iters: 14, time: 0.229, data: 0.002) loss: 0.127 
(epoch: 133, iters: 8, time: 0.300, data: 0.002) loss: 0.101 
(epoch: 134, iters: 2, time: 0.229, data: 0.002) loss: 0.050 
(epoch: 134, iters: 12, time: 0.231, data: 0.006) loss: 0.062 
(epoch: 135, iters: 6, time: 0.233, data: 0.000) loss: 0.272 
(epoch: 135, iters: 16, time: 0.273, data: 0.000) loss: 0.088 
(epoch: 136, iters: 10, time: 0.237, data: 0.094) loss: 0.078 
(epoch: 137, iters: 4, time: 0.231, data: 0.000) loss: 0.155 
(epoch: 137, iters: 14, time: 0.229, data: 0.002) loss: 0.127 
(epoch: 138, iters: 8, time: 0.229, data: 0.002) loss: 0.486 
(epoch: 139, iters: 2, time: 0.235, data: 0.006) loss: 0.080 
(epoch: 139, iters: 12, time: 0.234, data: 0.004) loss: 0.102 
(epoch: 140, iters: 6, time: 0.236, data: 0.000) loss: 0.093 
(epoch: 140, iters: 16, time: 0.229, data: 0.000) loss: 0.085 
(epoch: 141, iters: 10, time: 0.231, data: 0.103) loss: 0.042 
(epoch: 142, iters: 4, time: 0.233, data: 0.000) loss: 0.074 
(epoch: 142, iters: 14, time: 0.229, data: 0.002) loss: 0.419 
(epoch: 143, iters: 8, time: 0.231, data: 0.002) loss: 0.064 
(epoch: 144, iters: 2, time: 0.227, data: 0.006) loss: 0.123 
(epoch: 144, iters: 12, time: 0.232, data: 0.006) loss: 0.077 
(epoch: 145, iters: 6, time: 0.294, data: 0.000) loss: 0.075 
(epoch: 145, iters: 16, time: 0.231, data: 0.000) loss: 0.080 
(epoch: 146, iters: 10, time: 0.233, data: 0.097) loss: 0.084 
(epoch: 147, iters: 4, time: 0.235, data: 0.000) loss: 0.278 
(epoch: 147, iters: 14, time: 0.238, data: 0.000) loss: 0.027 
(epoch: 148, iters: 8, time: 0.233, data: 0.002) loss: 0.055 
