================ Training Loss (Tue Nov 25 06:31:49 2025) ================
(epoch: 2, iters: 4, time: 0.239, data: 0.684) loss: 0.708 
(epoch: 3, iters: 8, time: 0.259, data: 0.006) loss: 0.553 
(epoch: 4, iters: 12, time: 0.284, data: 0.000) loss: 0.582 
(epoch: 5, iters: 16, time: 0.248, data: 0.010) loss: 0.488 
(epoch: 7, iters: 4, time: 0.284, data: 0.457) loss: 0.459 
(epoch: 8, iters: 8, time: 0.180, data: 0.015) loss: 0.398 
(epoch: 9, iters: 12, time: 0.198, data: 0.005) loss: 0.375 
(epoch: 10, iters: 16, time: 0.195, data: 0.005) loss: 0.367 
(epoch: 12, iters: 4, time: 0.187, data: 0.226) loss: 0.346 
(epoch: 13, iters: 8, time: 0.200, data: 0.000) loss: 0.270 
(epoch: 14, iters: 12, time: 0.190, data: 0.000) loss: 0.327 
(epoch: 15, iters: 16, time: 0.194, data: 0.005) loss: 0.509 
(epoch: 17, iters: 4, time: 0.214, data: 0.143) loss: 0.237 
(epoch: 18, iters: 8, time: 0.180, data: 0.014) loss: 0.289 
(epoch: 19, iters: 12, time: 0.179, data: 0.000) loss: 0.345 
(epoch: 20, iters: 16, time: 0.177, data: 0.005) loss: 0.298 
(epoch: 22, iters: 4, time: 0.178, data: 0.265) loss: 0.226 
(epoch: 23, iters: 8, time: 0.178, data: 0.000) loss: 0.245 
(epoch: 24, iters: 12, time: 0.176, data: 0.000) loss: 0.230 
(epoch: 25, iters: 16, time: 0.175, data: 0.005) loss: 0.217 
(epoch: 27, iters: 4, time: 0.196, data: 0.261) loss: 0.259 
(epoch: 28, iters: 8, time: 0.183, data: 0.000) loss: 0.308 
(epoch: 29, iters: 12, time: 0.182, data: 0.000) loss: 0.302 
(epoch: 30, iters: 16, time: 0.179, data: 0.005) loss: 0.293 
(epoch: 32, iters: 4, time: 0.178, data: 0.107) loss: 0.215 
(epoch: 33, iters: 8, time: 0.175, data: 0.005) loss: 0.212 
(epoch: 34, iters: 12, time: 0.183, data: 0.005) loss: 0.186 
